"Date";"De Bilt";"Eelde";"Maastricht"
193808;9,49791826676907;9,12155209933436;9,66074468766001
193809;9,3662122375832;8,97511392729135;9,52536162314388
193810;9,32505184331797;8,88742575524834;9,51213133640553
193811;9,45620327700973;8,97366231438812;9,70011072708653
193812;9,52735471070148;9,0212877624168;9,74003456221198
193901;9,59312980030722;9,08302611367128;9,77054979518689
193902;9,6124846390169;9,10009600614439;9,77794226830517
193903;9,60356438812084;9,07862199180748;9,73329173067076
193904;9,53496671786995;8,97421786994368;9,62452828981055
193905;9,41275793650794;8,79148041474654;9,51451484895033
193906;9,39081797235023;8,73911930363543;9,47936699948797
193907;9,00923195084486;8,3446300563236;9,04643689196108
193908;8,39872656125854;7,64586125236153;8,47072462568639
193909;8,22840934371524;7,36268384624892;8,39931343468051
193910;8,24853479174391;7,33670266345322;8,44680447410703
193911;8,28734303547151;7,36004943764677;8,48932239525399
193912;8,346290168088;7,41089621184032;8,55184031640094
194001;8,31343622543567;7,37249567420591;8,51005716227907
194002;8,18104375231739;7,19749567420591;8,37605178593499
194003;8,01317188851811;6,96534065628476;8,24688511926832
194004;7,98038066988011;6,91409961685824;8,25414318378445
194005;8,00328389568656;6,97021968854282;8,26459569274502
194006;7,97148282041775;6,97566771721666;8,18042454579162
194007;8,09003120751452;7,08682363119515;8,27034390063033
194008;8,33687492275368;7,33787258108657;8,4885052836485
194009;8,43721326164874;7,45182475678443;8,55653225806452
194010;8,32716845878136;7,33335253456221;8,45923835125448
194011;8,09427419354839;7,12012224782386;8,22834229390681
194012;7,96124103942652;6,99772529441884;8,09244623655914
194101;8,1003853046595;7,13661866359447;8,21985663082437
194102;8,226729390681;7,28581221198157;8,32980286738351
194103;8,28101254480287;7,33875128008192;8,3626164874552
194104;8,37266129032258;7,43510432667691;8,41155913978494
194105;8,30681003584229;7,34965181771633;8,32161290322581
194106;8,36609318996416;7,37427995391705;8,38247311827957
194107;8,41394265232975;7,4488767281106;8,42682795698925
194108;8,05888792882744;7,17199020737327;8,02734639016897
194109;7,72775793650793;6,91109831029186;7,71899385560676
194110;7,74288786482335;6,91428379416283;7,80583973374296
194111;7,94605542754736;7,06975422427035;8,02884152585766
194112;7,95366743471582;7,05439132104455;8,07184331797235
194201;7,73950524833589;6,81550691244239;7,89347414234511
194202;7,72377944188428;6,79359831029186;7,92506016385049
194203;7,84082693292371;6,95529633896569;8,10973758320532
194204;7,938116359447;7,07089221710189;8,28245263696876
194205;8,08401689708141;7,25246031746032;8,40405657962109
194206;8,12696044546851;7,34787250384024;8,44071428571428
194207;8,43744431643625;7,67448540706605;8,83049923195084
194208;9,12909178187404;8,38548771121352;9,53861655145929
194209;9,64842741935484;8,96907066052227;9,97186827956989
194210;9,85268369175627;9,25729646697389;10,0930465949821
194211;9,95210125448028;9,40157066052227;10,1927195340502
194212;10,0045743727599;9,49959485407066;10,2133646953405
194301;10,047773297491;9,58095238095238;10,2392517921147
194302;10,0491173835125;9,57235023041475;10,2651926523298
194303;9,95615143369176;9,4885016641065;10,1691353046595
194304;9,84974462365591;9,41271761392729;10,0694489247312
194305;9,75778225806452;9,30943356374808;10,0307347670251
194306;9,60103494623656;9,14687532002048;9,90156362007168
194307;9,5857123655914;9,1767140296979;9,8430958781362
194308;9,58194313125695;9,20599590373784;9,74724516438017
194309;9,35975991842788;8,97425627240143;9,41483531083921
194310;9,20402067111606;8,81799283154122;9,21564624273885
194311;9,08658787541713;8,71522401433692;9,11175287356322
194312;8,99582174638487;8,6138440860215;9,03299839327648
194401;8,97158787541713;8,58719534050179;9,00343746137684
194402;9,0507545420838;8,69458781362007;9,05773853664566
194403;9,13359952416265;8,76474014336918;9,11340609936967
194404;9,09372945247806;8,69860215053763;8,99824032876035
194405;9,12427604746014;8,72746415770609;8,96460233592881
194406;9,23479576072179;8,80457885304659;9,05569552589297
194407;9,00253769620566;8,53576164874552;8,75905574094673
194408;8,89689832838957;8,39824244751664;8,68141855147695
194409;9,22539874551971;8,7079006656426;9,14343189964158
194410;9,41120519713262;8,87956285202253;9,35784946236559
194411;9,52510304659498;8,96103686635944;9,47051971326165
194412;9,68025089605734;9,11626088069636;9,67596774193548
194501;9,78781810035842;9,22417306707629;9,82993727598566
194502;9,71980734767025;9,12336661546339;9,74431899641577
194503;9,66728494623656;9,06062019969278;9,67028673835125
194504;9,79258512544803;9,21615335381464;9,82730286738351
194505;9,81066308243727;9,27057539682539;9,86306899641577
194506;9,78344534050179;9,27271249359959;9,8540770609319
194507;9,88801523297491;9,37365335381464;10,0419802867384
194508;9,90462429595494;9,37754640296979;10,1165242575525
194509;9,7143785202253;9,16074052739375;9,92883704557092
194510;9,58431131592422;9,03648425499232;9,81836213517665
194511;9,556797875064;9,04636776753712;9,76420442908346
194512;9,45053443420379;8,95000128008193;9,61074116743472
194601;9,35771185355863;8,8721831797235;9,50418650793651
194602;9,31725486431132;8,84677995391705;9,49101446492575
194603;9,29198156682028;8,82016705069124;9,49786930363543
194604;9,20353622631849;8,69731758832565;9,40539618535586
194605;9,17800755248336;8,63502368151562;9,38639528929851
194606;9,09347350230415;8,53133192524322;9,31860407066052
194607;8,87277457757296;8,27084805427547;9,11618471582181
194608;8,3733458141321;7,71196268561188;8,70205261136713
194609;7,90617511520737;7,19124935995904;8,34490975422427
194610;7,81240719406042;7,06249039938556;8,34560419866872
194611;7,84552099334358;7,09730670762929;8,45207821300563
194612;8,06863479262673;7,3310119047619;8,70230222734255
194701;8,26056579621096;7,5098783922171;8,90252624167947
194702;8,46217869943676;7,68931387608807;9,12026817716334
194703;8,6924161546339;7,92557731694828;9,38042498719918
194704;8,77655145929339;8,0371095750128;9,51598502304148
194705;8,79999231950845;8,0687807219662;9,56085061443932
194706;9,00864823348694;8,27236047107015;9,71552803379416
194707;9,46899769585253;8,73714541730671;10,1450979262673
194708;10,1042031490015;9,40234418313117;10,7032344470046
194709;10,6115860215054;9,95477413175133;11,1072043010753
194710;10,8012903225806;10,1779327339019;11,2118189964158
194711;10,7533602150538;10,1349623037943;11,0978853046595
194712;10,5764023297491;9,92810298479792;10,9074238351254
194801;10,4076433691756;9,75551785934989;10,6841666666667
194802;10,2025358422939;9,57433506365097;10,4145430107527
194803;9,99382616487455;9,37101517117785;10,1522043010753
194804;9,9247670250896;9,31527592386603;10,0222580645161
194805;9,85445788530466;9,30398112099864;9,97189516129032
194806;9,73737455197133;9,25061642565814;9,96615591397849
194807;9,64893369175627;9,22239061920653;9,91239247311828
194808;9,62046306963646;9,27103593940357;9,89671947004608
194809;9,53970750128008;9,22908986175115;9,80456797235023
194810;9,44217613927291;9,13322068612391;9,70256528417819
194811;9,40123079877112;9,10119559651818;9,69424539170507
194812;9,31417434715822;9,01667050691244;9,58620327700973
194901;9,31206413210445;8,95486047107015;9,60329557091654
194902;9,36609639016897;8,95257552483359;9,69953213005632
194903;9,49140552995392;9,07376728110599;9,87270417306708
194904;9,65488671274962;9,24563108038914;10,1032686891961
194905;9,73406233998976;9,30555043522785;10,1688332053251
194906;9,79106054787506;9,34288914490527;10,1428654633897
194907;9,72197452636969;9,28952892985151;10,041386968766
194908;9,68411450332821;9,22374071940604;10,0119178827445
194909;9,85902329749104;9,390479390681;10,1995186891961
194910;9,85306899641577;9,41175179211469;10,1626056067588
194911;9,80114695340502;9,3367876344086;10,0904774705581
194912;9,96769713261649;9,50293458781362;10,3247382232463
195001;10,0706720430108;9,65429659498208;10,5016065028162
195002;10,0661021505376;9,70658154121864;10,5374935995904
195003;9,92966845878136;9,57028225806452;10,367345750128
195004;9,71057347670251;9,30078405017921;10,0752892985151
